Product_id,Product_name,Brand,Regular_price,Selling_price,Promotion_description,Currency,Pdp_url,Breadcrumb,Product_description,Color,Size,Rating,Review,Features,Material_Care_instruction,Availability,Image_url
22921797,Big Boys and Girls Aqua Arsenal 2025/26 AEROREADY Training Jersey,adidas," 3,212.00"," 4,015.00", 48% off,INR,https://www.macys.com/shop/product/adidas-big-boys-girls-aqua-arsenal-2025-26-aeroready-training-jersey?ID=22921797#PAGEINDEX/29,,"Get your young soccer fan ready to train like their favorite players with this Arsenal 2025/26 AEROREADY Training Jersey from Adidas. This training jersey is made with materials, reflecting Arsenal's commitment to without compromising performance. The regular fit ensures comfort both on and off the pitch, while AEROREADY technology wicks away moisture to keep young fans feeling fresh and confident during every practice session.",[],"['S', 'M', 'L', 'XL']",,,"Training Jersey,Crew neck,Heat-sealed triple stripe design at both shoulders,Brand: Adidas,Regular fit,Raglan sleeves for greater freedom of movement in the shoulders and arms,Short sleeve,Heat-sealed graphics,Rounded drop tail hem,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine washable,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32978624_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32978622_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32978623_fpx.tif']"
23422485,Big Boys and Girls Gold Tigres UANL 2025/26 Home Replica Jersey,adidas," 3,212.00"," 7,138.00", 48% off,INR,https://www.macys.com/shop/product/adidas-big-boys-girls-gold-tigres-uanl-2025-26-home-replica-jersey?ID=23422485#PAGEINDEX/29,,"Let your young fan display their Tigres UANL pride in this 2025/26 Home Replica Jersey from Adidas. The lightweight fabric will keep your kiddo cool and comfortable whether they're on the pitch or cheering for their favorites at the next match. Featuring heat-sealed club graphics, this jersey will let everyone know your youngster is a dedicated Tigres UANL supporter.",[],"['S', 'M', 'L', 'XL']",,,"Sewn on stripes down shoulders,Brand: Adidas,Sublimated sponsor logos on back,Jersey color style: Home,Embroidered Adidas logo on chest,Tagless collar for added comfort,Sublimated sponsor logo on chest,Replica,Back neck taping -no irritating stitch on the back,Sewn-on embroidered club crest on left chest,Short sleeve,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine wash,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/33335148_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/33335149_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33335150_fpx.tif']"
15997503,Toddler Boys Long Sleeve Rashgaurd Shirt,green sprouts," 3,212.00"," 2,230.00", 48% off,INR,https://www.macys.com/shop/product/green-sprouts-toddler-boys-long-sleeve-rashgaurd-shirt?ID=15997503#PAGEINDEX/29,Kids>Swimsuits,Provide UPF 50+ sun protection for baby's active play with the green sprouts long sleeve rash guard shirts. Available in sizes 3 and 4 years toddler.,[],"['3T', '4T']",,,"All day sun protection, wet or dry - our toddler rash guards keep baby covered all day, in and out of the water, reducing sunscreen application in those areas,UPF 50+ sun protection - UPF 50+ rash guards offer the highest sun protection available, blocking 97.5%-99+% of harmful ultra violet rays,Pull-on neck opening - stretchy collar allows for easy on-and-off with more sun protection,Keeps baby warm - long sleeve rash guards are perfect during swim lessons for extra warmth in chilly pools,Made in BSCI-compliant factories for fair labor practices - our manufacturing partners comply with Business Social Compliance Initiative (BSCI) standards, to meet international labor practices that protect workers' rights,Mix and match for a full season of safe fun in the sun - our baby rash guards coordinate with our full collection of by green sprouts swim and sun wear,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,Nylon, Elastane,Machine Washable,Imported","All day sun protection, wet or dry - our toddler rash guards keep baby covered all day, in and out of the water, reducing sunscreen application in those areas,Nylon, Elastane,Machine Washable",,['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/16857935_fpx.tif']
18254824,Baby Girls Little Miss Perfect 3 Piece Apparel Set,Baby Mode," 3,212.00"," 2,676.00", 48% off,INR,https://www.macys.com/shop/product/baby-mode-baby-girls-little-miss-perfect-3-piece-apparel-set?ID=18254824#PAGEINDEX/29,Kids>Baby Gear & Essentials,"This lovely cream and floral romper, body suit and matching headband active wear set for baby girl is made from soft cotton knit with lacy trim. Outfit can be worn as casual daily wear but is also stylish enough for times when something more formal is required. Easy care machine wash and dry. Available in 0-3M, 3-6M and 6-12M sizes.",[],"['18 months', '24 months']",,,"3 piece set includes one piece short sleeve coverall, matching body suit and bow headband,Romper has a lace trim bodice, ruffles at the shoulders and long balloon legs with gathers at the ankles and internal leg snaps for quick and easy diaper changes,""Little miss perfect"" body suit has flutter sleeves, easy dress neck and leg snaps for quick and easy diaper changes,Matching bow headband completes the set,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% Cotton,Machine washable,Imported","100% Cotton,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/27591369_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/27591365_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/27591366_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/27591367_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/27591368_fpx.tif']"
23218973,Big Boys and Girls Erling Haaland Sky Blue Manchester City 2025/26 Home Replica Player Jersey,Puma," 3,212.00"," 10,261.00", 48% off,INR,https://www.macys.com/shop/product/puma-big-boys-girls-erling-haaland-sky-blue-manchester-city-2025-26-home-replica-player-jersey?ID=23218973#PAGEINDEX/29,,Allow your young fan to show their Manchester City pride for every match when they wear this Erling Haaland 2025/26 Home Replica Player Jersey from Puma. This jersey features Dry CELL technology to help keep them dry and cool throughout the day. The unique Manchester City graphics and designs will make them proud to be a Citizen every time they wear it.,[],"['S', 'M', 'L', 'XL']",,,"Replica,Back neck taping that prevents irritating stitch on the back,Heat-sealed PUMA logo on chest and sleeve,Tagless collar for added comfort,Sublimated pattern,Brand: Puma,Heat-sealed sponsor logo on chest,Jersey color style: Home,Heat-sealed team crest on chest and sleeve,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine wash,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33205926_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/33205924_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/33205925_fpx.tif']"
23473280,Big Boys and Girls Dylan Larkin Navy 2025 4 Nations Face-Off Player Name Number T-Shirt,Outerstuff," 3,212.00"," 2,498.00", 48% off,INR,https://www.macys.com/shop/product/outerstuff-big-boys-girls-dylan-larkin-navy-2025-4-nations-face-off-player-name-number-t-shirt?ID=23473280#PAGEINDEX/29,,"Get ready for the 2025 4 Nations Face-Off with your kiddo by grabbing them this Dylan Larkin Player Name Number T-shirt. Featuring Dylan Larkin graphics your young fan will love, this T-shirt will let them represent their favorite player during this epic hockey event. With a cozy cotton construction, they'll be nice and comfortable as they enjoy the 2025 4 Nations Face-Off with you.",[],[],,,"Short sleeve,Crew neck,Screen print graphics on front and back,Brand: Outerstuff,Rib-knit, tagless collar with interior taping for a more comfortable feel,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% cotton,Machine wash,Imported","100% cotton,Machine wash", Low Stock ,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33356600_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/33356601_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/33356602_fpx.tif']"
23419603,Big Boys and Girls Poole Red Washington Wizards Swingman Jersey - Icon Edition,Nike," 3,212.00"," 8,030.00", 48% off,INR,https://www.macys.com/shop/product/nike-big-boys-girls-poole-red-washington-wizards-swingman-jersey-icon-edition?ID=23419603#PAGEINDEX/29,,"When the Washington Wizards hit the court, your youngster will be ready to watch Jordan Poole lead the team to victory when they have this Swingman jersey from Nike. With a bold Icon Edition build and Dri-FIT technology, this jersey lets them show support in comfort with an authentic on-court design. The double-knit fabric with mesh texture and rubberized, heat-sealed team graphics, player name, and number will have your kiddo pulling off the step-back jumper just like Poole.",[],"['Small', 'Medium', 'Large', 'X-Large']",,,"Heat-applied Swoosh logo,Standard fit for a relaxed, easy feel,Sizing Tip: Fans say this item runs large. If you are in between sizes, consider sizing down,Dri-FIT technology wicks away moisture,Satin woven jock tag,Jersey Color Style: Icon,Swingman,Sleeveless,Heat-applied twill team and player details,Drop tail hem with side splits for extended coverage,Double-knit fabric with mesh texture,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine wash,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33322320_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/33322318_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/33322319_fpx.tif']"
20603930,Baby Girls Gingham-Print 2-Piece Swimsuit,Little Me," 3,212.00"," 1,686.00", 48% off,INR,https://www.macys.com/shop/product/little-me-baby-girls-gingham-print-2-piece-swimsuit?ID=20603930#PAGEINDEX/29,Kids>Swimsuits,"Give her a classic look with this Little Me swimsuit, a playful one-piece in ruffle-trimmed gingham.",[],"['6-9 months', '12 months', '18 months', '24 months']",,,"Top: scoop neckline; pulls on; ruffled neckline and sleeves; allover gingham,Bottoms: pulls on; ruffled waist; allover gingham,Quick-drying fabric with SPF 50+ protection,Scratch-free label,Lined,Polyester/nylon,Machine washable,Imported","Polyester/nylon,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31482574_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31482575_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31482576_fpx.tif']"
23474701,Big Boys and Girls Cedric Teuchert Pink St. Louis City SC 2025 Forever CITY Red Replica Player Jersey,adidas," 3,212.00"," 10,261.00", 48% off,INR,https://www.macys.com/shop/product/adidas-big-boys-girls-cedric-teuchert-pink-st.-louis-city-sc-2025-forever-city-red-replica-player-jersey?ID=23474701#PAGEINDEX/29,,"Get your kiddo ready to root on their favorite MLS team with this St. Louis City SC 2025 Forever CITY Red Replica Player Jersey from Adidas. Thanks to AEROREADY technology, your young fan will feel great during every match this season. The fresh St. Louis City SC graphics and designs will stand out any time they wear it.",[],"['S', 'M', 'L', 'XL']",,,"Back neck taping- no irritating stitch on the back,Tagless collar for added comfort,Jersey color style: Primary,Replica,Short sleeve,Heat-sealed sponsor logo on chest,Ventilated mesh panel inserts,Brand: adidas,Embroidered Adidas logo on right chest,AEROREADY technology absorbs moisture and makes you feel dry,Sewn on embroidered team crest on left chest,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine wash,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/33359159_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33359160_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/33359161_fpx.tif']"
20603943,Baby Boys Neutral Hooded Robe Coverup,Little Me," 2,498.00"," 1,312.00", 48% off,INR,https://www.macys.com/shop/product/little-me-baby-boys-neutral-hooded-robe-coverup?ID=20603943#PAGEINDEX/29,Kids>Swimsuits,"Comfy in a cotton blend, this cover-up robe from Little Me keeps them cozy when they come out of the water.",[],"['6-9 months', '12 months', '18 months', '24 months']",,,"Attached hood with dinosaur stripes,Long sleeves,Front zip closure,Quick-drying fabric with SPF 50+ protection,Scratch-free label,Cotton/polyester,Machine washable,Imported","Machine washable,Cotton/polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31476355_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31476359_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31476360_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31476361_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31476362_fpx.tif']"
21686700,Big Girls Crimson Oklahoma Sooners Elite Replica Leotard,GK Elite," 2,498.00"," 6,245.00", 48% off,INR,https://www.macys.com/shop/product/gk-elite-big-girls-crimson-oklahoma-sooners-elite-replica-leotard?ID=21686700#PAGEINDEX/29,,"Help your young gymnast feel like an Oklahoma Sooners star in this Elite Spirit Leotard. This leotard offers a comfortable, flexible fit that moves with your young fan. The vibrant sublimated Oklahoma Sooners graphics ensure a standout look whether they're working on their routine or having a splash in the pool.",[],"['XS', 'S', 'M', 'L']",,,"Imported,Elastic stretch fabric,Brand: GK Elite,Sublimated graphics,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.","Hand wash,82% polyester, 18% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32006352_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32006353_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32006354_fpx.tif']"
23422720,Big Boys and Girls Gold Kansas City Chiefs Icon Legend T-Shirt,Nike," 2,498.00"," 3,122.00", 48% off,INR,https://www.macys.com/shop/product/nike-big-boys-girls-gold-kansas-city-chiefs-icon-legend-t-shirt?ID=23422720#PAGEINDEX/29,,"Let your kiddo represent the Kansas City Chiefs in this Icon Legend T-shirt from Nike. Dri-Fit technology to wick away moisture, this T-shirt boasts a lightweight, breathable feel whether they're at practice or having fun around the neighborhood. The standard fit ensures an easy and traditional wear as the bold, team graphics are printed on the chest, letting everyone know they're rooting for the only team deserving a Sunday victory.",[],"['S', 'M', 'L', 'XL']",,,"Short sleeve,Imported,Jersey fabric has a lightweight feel 145gsm,Crew neck,Brand: Nike,Team graphics printed across the chest,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.","Machine wash,100% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/33335769_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33335767_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/33335768_fpx.tif']"
20818016,Big Girls Patrick Mahomes Pink Kansas City Chiefs Player Name Number T-Shirt,Nike," 2,498.00"," 1,873.00", 25% off,INR,https://www.macys.com/shop/product/nike-big-girls-patrick-mahomes-pink-kansas-city-chiefs-player-name-number-t-shirt?ID=20818016#PAGEINDEX/29,,"Give your young fan a fashionable way to rep their favorite Kansas City Chiefs player with this Patrick Mahomes Name Number T-Shirt. It features Dolman sleeves and a rounded droptail hem for a roomy, comfortable fit all day. The bright fabric adds a fun touch to this Patrick Mahomes tee.",[],[],,,"Imported,Brand: Nike,Screen print team and player details on the front and back,Short sleeve,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.","Machine wash,100% cotton", Low Stock ,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31279904_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31279922_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31280180_fpx.tif']"
19568059,Big Girls Gray Seattle Sounders FC Big League V-Neck Pullover Sweatshirt,Outerstuff," 4,461.00"," 3,301.00", 26% off,INR,https://www.macys.com/shop/product/outerstuff-big-girls-gray-seattle-sounders-fc-big-league-v-neck-pullover-sweatshirt?ID=19568059#PAGEINDEX/29,,"Get your young fan ready to showcase their Seattle Sounders FC fandom during chilly match days with this Big League sweatshirt. While the vibrant graphics elevate their spirit, the unique pattern brings a stylish component to their blossoming collection. Toasty material and a midweight construction keep them comfortable as they cheer Seattle Sounders FC to victory.",[],"['M', 'L', 'XL']",,,"Screen print graphics,Drop-shoulder seams,Long sleeve,Brand: Outerstuff,Pullover,Midweight sweatshirt suitable for moderate temperatures,V-neck with stand-up collar,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,60% Cotton/40% Polyester,Machine wash, tumble dry low,Imported","Machine wash, tumble dry low,60% Cotton/40% Polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/29770155_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/29768903_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/29769548_fpx.tif']"
10398088,Baby Girls Hudson Extra Soft Cotton Gowns,Hudson Baby," 4,461.00"," 2,408.00", 26% off,INR,https://www.macys.com/shop/product/hudson-baby-baby-girls-hudson-extra-soft-cotton-gowns?ID=10398088#PAGEINDEX/29,Kids>Pajamas,Hudson Baby cotton gowns are super comfortable and cozy and feature playful patterns for sweet dreams. An elastic band at the bottom and a lap neck make dressing and diaper changes simple.,"['Girl woodland', 'Girl mommy', 'Pink clouds', 'Peacock feathers', 'Strawberry/Lemon', 'Yellow', 'Girl daddy', 'Girl mommy red black', 'Girl daddy red black', 'Girl mommy pink navy', 'Girl daddy pink navy', 'Dream Catcher', 'Multi', 'Woodland Fox', 'Love at first sight', 'Leopard mamas mini', 'Dream catcher', 'Woodland fox', 'Cloud mobile pink', 'Magical unicorn', 'Pink safari']",['0-6 months'],,,"Set includes 3 gowns,Soft, gentle and comfortable on baby's skin,Optimal for everyday use,Affordable, high quality value pack,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,Cotton,Machine Washable,Imported","Machine Washable,Cotton",,['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/11878352_fpx.tif']
20603944,Baby Boys 2-Pc. Hoodie & Shorts Swim Cover-Up Set,Little Me," 2,498.00"," 1,312.00", 48% off,INR,https://www.macys.com/shop/product/little-me-baby-boys-2-pc.-hoodie-shorts-swim-cover-up-set?ID=20603944#PAGEINDEX/29,Kids>Swimsuits,"Whether he's headed to the pool or coming back from the beach, this swim cover-up set from Little Me will keep him comfy.",[],"['6-9 months', '12 months', '18 months', '24 months']",,,"Top: attached hood; front zipper; long sleeves; kangaroo pocket,Shorts: pull-on styling; drawstring at waist,Scratch-free label,Cotton/polyester,Machine washable,Imported","Cotton/polyester,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31476185_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31476186_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31476187_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31476189_fpx.tif']"
17014195,"Baby Boys Little Friends Layette, 6 Piece Set",Rock-A-Bye Baby Boutique," 2,498.00"," 2,676.00", 48% off,INR,https://www.macys.com/shop/product/rock-a-bye-baby-boutique-baby-boys-little-friends-layette-6-piece-set?ID=17014195#PAGEINDEX/29,Kids>Sets & Outfits,"This cotton layette set includes a footie sleeper, bodysuit, bib, beanie and anti-scratch mittens in an organza bag and gift bag. Footie sleeper, beanie, bib and mitts feature blue stuffed animals and bodysuit is tiny plaid print.",[],"['Newborn', '0-3 months', '3-6 months']",,,"Imported,Set includes-1 footie sleeper, 1 bodysuit, 1 bib, 1 beanie, 1 anti-scratch mittens, 1 bag,Footed sleeper has long sleeves while bodysuit has short sleeves,6 piece set makes a perfect baby gift and is ready to give with included gift bag,Designed in the United Kingdom,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.","100% Cotton,Machine Washable,Made from soft and lightweight jersey knit cotton,Easy care machine wash and dry",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/25957076_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/25957067_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/25957068_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/25957069_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/25957071_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/25957074_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/25957075_fpx.tif']"
21688722,Big Boys and Girls Green Michigan State Spartans Campus Pullover Hoodie,Champion," 2,498.00"," 3,836.00", 48% off,INR,https://www.macys.com/shop/product/champion-big-boys-girls-green-michigan-state-spartans-campus-pullover-hoodie?ID=21688722#PAGEINDEX/29,,"Keep your young Michigan State Spartans fan cozy and repping their team in style with this Champion Campus Pullover Hoodie. This midweight pullover is perfect for moderate temperatures, offering a fleece lining for added warmth and a soft feel. A front pouch pocket keeps hands warm and provides storage, making this a practical and stylish option for any young Spartans fan.",[],"['S', 'M', 'L']",,,"Long sleeve,Fleece lining provides added warmth and a soft feel,Midweight pullover suitable for moderate temperatures,Brand: Champion,Pullover,Front pouch pocket offers additional warmth and storage,Screen print team name and logo on chest,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,50% cotton, 50% polyester,Machine wash,Imported","Machine wash,50% cotton, 50% polyester,Fleece lining provides added warmth and a soft feel",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32004194_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32004195_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32004196_fpx.tif']"
21465158,Girls Preschool Royal Chicago Cubs Sequin V-Neck Dress,Outerstuff," 2,498.00"," 5,353.00", 48% off,INR,https://www.macys.com/shop/product/outerstuff-girls-preschool-royal-chicago-cubs-sequin-v-neck-dress?ID=21465158#PAGEINDEX/29,,"Little fans can add shimmering team spirit to game day with this Chicago Cubs Sequin V-neck Dress. It features dazzling sequins all over and the team name in sequin details across the back. With an embroidered logo patch on the left chest, this Chicago Cubs Chicago Cubs dress draws attention to their growing fandom.",[],"['4', '5/6', '7']",,,"Sequin team wordmark across upper back,V-neck,Sequined Mesh,Team-color sequin all over,Embroidered team logo patch at left chest,Brand: Outerstuff,Short sleeve,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine washable,Imported","100% polyester,Machine washable",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31842660_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31842661_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31842662_fpx.tif']"
21688811,Big Boys and Girls Heather Gray Boston Red Sox Stolen Base T-Shirt,Outerstuff," 2,141.00"," 1,695.00", 21% off,INR,https://www.macys.com/shop/product/outerstuff-big-boys-girls-heather-gray-boston-red-sox-stolen-base-t-shirt?ID=21688811#PAGEINDEX/29,,"Gear up your young Boston Red Sox fan with this stylish and spirited Stolen Base T-shirt. This stylish T-shirt features a colorful baseball diamond graphic with the Boston Red Sox logo printed across the front, making it a standout piece for any young fan.",[],"['M', 'L', 'XL']",,,"Brand: Outerstuff,Stylized Baseball diamond graphic with team logo printed across the chest,Screen print graphics,Crew neck,Short sleeve,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% cotton,Machine wash,Imported","100% cotton,Machine wash",,['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32004147_fpx.tif']
23473146,Big Girls Red Philadelphia Phillies Sequin V-Neck Dress,Outerstuff," 2,141.00"," 5,799.00", 21% off,INR,https://www.macys.com/shop/product/outerstuff-big-girls-red-philadelphia-phillies-sequin-v-neck-dress?ID=23473146#PAGEINDEX/29,,"Young fans can add shimmering team spirit to game day with this Philadelphia Phillies Sequin V-Neck Dress. It features dazzling sequins all over and the team name in sequin details across the back. With an embroidered logo patch on the left chest, this Philadelphia Phillies dress draws attention to their growing fandom.",[],"['M', 'L', 'XL']",,,"Team-color sequin all over,Short sleeve,Embroidered team logo patch at left chest,Sequin team wordmark across upper back,V-neck,Brand: Outerstuff,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine wash,Imported","100% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33357690_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/33357691_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/33357692_fpx.tif']"
23248497,Big Boys and Girls Gray Real Madrid 2025/26 AEROREADY Training Pants,adidas," 2,141.00"," 4,907.00", 21% off,INR,https://www.macys.com/shop/product/adidas-big-boys-girls-gray-real-madrid-2025-26-aeroreadytraining-pants?ID=23248497#PAGEINDEX/29,,"Let your young fan show their support on and off the pitch with these Real Madrid 2025/26 Training Pants by Adidas. Crafted from polyester with AEROREADY technology, these pants absorb moisture to keep your young athlete dry and comfortable during training. Two zippered side pockets offer secure storage for essentials, while the sewn-in triple stripe design adds a touch of iconic Adidas style.",[],"['S', 'M', 'L', 'XL']",,,"Brand: Adidas,Elastic waistband,AEROREADY technology absorbs moisture and makes you feel dry,Heat-sealed logo at upper right leg,Sewn-in triple stripe design at outer lower legs,Zipper side seams at lower leg,Two zippered side pockets,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine wash,Imported","100% polyester,Machine wash,AEROREADY technology absorbs moisture and makes you feel dry",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33228776_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33228777_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/33228778_fpx.tif']"
21498197,Big Boys and Girls Matvei Michkov Orange Philadelphia Flyers Home Replica Player Jersey,Outerstuff," 2,141.00"," 7,584.00", 21% off,INR,https://www.macys.com/shop/product/outerstuff-big-boys-girls-matvei-michkov-orange-philadelphia-flyers-home-replica-player-jersey?ID=21498197#PAGEINDEX/29,,"Your young fan is always tuned in to the action when the Philadelphia Flyers take the ice, so be sure they are outfitted properly for puck-drop by grabbing them this Matvei Michkov Replica Player Jersey. The Philadelphia Flyers design and bold team graphics are sure to keep your youngster looking and feeling their best as they cheer their squad to victory.",[],"['S/M', 'L/XL']",,,"Front and back yoke seams,V-neck,Jersey color style: Home,Sewn-on stripes,Brand: Outerstuff,Screen print graphics,Woven jock tag,Long sleeve,Mesh fabric,Sewn-on NHL Shield fabric applique,Rounded droptail hem,Replica,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,100% polyester,Machine washable,Imported",,,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31883908_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31885836_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31885837_fpx.tif']"
21465284,Big Boys and Girls Heather Gray France Basketball Authentic Practice Club Pullover Hoodie,Jordan," 2,141.00"," 5,353.00", 21% off,INR,https://www.macys.com/shop/product/jordan-big-boys-girls-heather-gray-france-basketball-authentic-practice-club-pullover-hoodie?ID=21465284#PAGEINDEX/29,,"Get your young fan ready for the biggest spectacle in sports with this Jordan Authentic Practice Club Pullover Hoodie. As your kiddo cheers on as they compete against the best athletes in the world at the 2024 Summer games, this hoodie is the perfect way for them to rep their country. Its midweight design will keep them warm while maintaining a breathable feel.",[],"['S', 'M', 'L']",,,"Fleece lining,Front pouch pocket,Hooded,Midweight hoodie suitable for moderate temperatures,Long sleeve,Pullover,Brand: Jordan,Screen print graphics,This item purchased online must be returned to the vendor by mail only. This item cannot be returned to Macy's stores.,62% cotton, 38% polyester; Hood lining: 100% cotton,Machine washable,Imported","Fleece lining,Machine washable,62% cotton, 38% polyester; Hood lining: 100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31845218_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31845219_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31845220_fpx.tif']"
