Pdp Url,Country,Retail Chain,Brand,Product Name,Pack Size,Price per Pack,Price per Kg or L,Promotion (Yes/No),Promotion Description,Product Description,Ingredients,Legal Name,Category Path,Product Image URL,Product Code (EAN/GTIN),Unit Count or Quantity,Private Label (Yes/No),Promotion Start Date,Promotion End Date,Promotion Type,Store or Region,Allergen & Dietary Claims,Nutritional Values,Manufacturer or Distributor,Additional Claims or Labels
https://www.carrefour.fr/p/tablette-de-chocolat-lait-milka-3045140105106?t=2237,france,,MILKA,Tablette de Chocolat Lait MILKA,La tablette de 200 g,2.7,13.50,Yes,Prenez en 3 = Payez en 2,"Laissez-vous tenter par la tendresse du chocolat au Lait Milka : du cacao associé au Lait du Pays Alpin et son savoir faire unique le rendent vraiment fondant. Depuis la toute première tablette Milka produite jusqu'à la dernière sortie de nos usines, Milka doit son goût intemporel au parfait mélange d'ingrédients de qualité. Nous utilisons 100 % de lait alpin et du cacao durable grâce à notre prog…","Sucre, beurre de cacao, pâte de cacao, LAIT écrémé en poudre, lactosérum en poudre (de LAIT), BEURRE concentré, émulsifiant (lécithines de SOJA), pâte de NOISETTE, arôme. PEUT CONTENIR AUTRES FRUITS A COQUE ET BLÉ.",Chocolat au lait du pays alpin.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/85ee4e006ed647ca9e17c9dadad852c0/p_540x540/03045140105106_H1N1_s41.jpeg,3045140105106,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2251 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '539 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '31 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '19 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '57 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '55 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '2.3 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '6.5 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.28 g / 100 g'}",MILKA," Ma communauté recommande "
https://www.carrefour.fr/p/tablette-de-chocolat-noir-l-original-cote-d-or-5410081200445?t=2237,france,,COTE D'OR,Tablette de Chocolat Noir L'original COTE D'OR,La tablette de 200 g,2.79,13.95,Yes,Prenez en 3 = Payez en 2,"Côte d'Or Noir : Cassez une barre et savourez le goût unique et intense du chocolat noir Côte d'Or. Depuis 1883, Côte d'Or sélectionne les meilleures fèves de cacao à travers le monde pour donner à son chocolat ce caractère généreux, intense et unique","Sucre, pâte de cacao, beurre de cacao, émulsifiant (lécithines de SOJA), arôme naturel de vanille, LAIT écrémé en poudre. PEUT CONTENIR FRUITS À COQUE.",Chocolat noir extra.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/0253e46f54ef4f12b9d062cf350b1368/p_540x540/05410081200445_H1N1_s36.jpeg,5410081200445,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2202 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '528 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '30 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '18 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '56 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '53 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '7.5 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '5.1 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g'}",COTE D'OR," Ma communauté recommande "
https://www.carrefour.fr/p/barres-chocolatees-beurre-de-cacahuete-et-caramel-snickers-5900951310591?t=2237,france,,SNICKERS,Barres chocolatées Beurre De Cacahuète Et Caramel SNICKERS,"les 5 barres de 36,5g",2.85,15.66,Yes,Le 2ème à -40%,"Grâce à Snickers® Creamy, ajouter du crunch à votre snack. Découvrez votre barre de chocolat au lait, caramel et cacahuètes grillées préférées Snickers® avec une touche en plus : du beurre de cacahuète !","Ingrédients: CACAHUÈTES, sucre, sirop de glucose, LAIT écrémé en poudre, beurre de cacao, sucre inverti, pâte de cacao, dextrose, lactose (LAIT), huile de tournesol, perméat de lactosérum (LAIT), matière grasse de palme, matière grasse de palmiste, humectants (sorbitol, glycérol), matière grasse du LAIT, matière grasse de SOJA hydrogénée, sel, émulsifiant (lécithine de SOJA), antioxydant (E306). (…","SNICKERS® CREAMY Peanut Butter x5 182,5g, carton de 18","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/41fbdeab01034f74b84e82a4107ed9bd/p_540x540/05900951310591_C1N1_s00.png,5900951310591,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2237 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '536 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '31 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '11 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '53 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '45 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '11 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.58 g / 100 g'}",SNICKERS," Ma communauté recommande "
https://www.carrefour.fr/p/tablette-de-chocolat-lait-daim-milka-7622300201784?t=2237,france,,MILKA,Tablette de Chocolat Lait Daim MILKA,Les 2 tablettes de 100 g,3.17,15.85,Yes,Prenez en 3 = Payez en 2,Une tablette alliant le chocolat au Lait du Pays Alpin et des éclats de caramel croquants Daim.,"Sucre, beurre de cacao, pâte de cacao, LAIT écrémé en poudre, lactosérum en poudre (de LAIT), huile de palme, BEURRE concentré, AMANDES (1 %), LAIT écrémé concentré sucré, émulsifiant (lécithines de SOJA), pâte de NOISETTE, sel, perméat de lactosérum (de LAIT), arômes. PEUT CONTENIR BLÉ.",Chocolat au lait du pays alpin aux éclats de caramel croquant (20%) aux amandes.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/6fa85904b99a40a295abb07eaa5cc07b/p_540x540/07622300201784_H1N1_s40.png,7622300201784,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2254 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '540 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '31 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '18 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '58 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '57 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '1.9 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '5.5 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.48 g / 100 g'}",MILKA," Ma communauté recommande "
https://www.carrefour.fr/p/tablette-de-chocolat-blanc-noisettes-ferrero-rocher-8000500359884?t=2237,france,,FERRERO ROCHER,Tablette de Chocolat Blanc Noisettes FERRERO ROCHER,90g,2.09,23.22,No,,"Accordez-vous une pause savoureuse avec les tablettes de chocolat Ferrero Rocher et Raffaello. Des sensations et saveurs inédites confectionnées avec soin, à partir d'ingrédients de qualité : un chocolat irrésistible et un incroyable fourrage fondant.","sucre, LAIT écrémé en poudre, beurre de cacao, NOISETTES 13,5%, huile de palme, LAIT en poudre, LACTOSERUM en poudre, BEURRE concentré, émulsifiants (lécithines SOJA), arômes.Cacao sur le total : 20%.",Tablette de chocolat blanc (60%) enrobée d'éclats de noisettes avec fourrage saveur noisette.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/6e978f5e2ff14d86bfa7ae87afcf1130/p_540x540/08000500359884_C1R1_s04.jpeg,8000500359884,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 18 g': '458 kJ / 18 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 18 g"": '5 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 18 g': '110 kcal / 18 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 18 g"": '5 %', 'matières grasses_Valeurs nutritionnelles pour 18 g': '7.8 g / 18 g', ""matières grasses_Taux d'apports journaliers pour 18 g"": '11 %', 'acides gras saturés_Valeurs nutritionnelles pour 18 g': '4 g / 18 g', ""acides gras saturés_Taux d'apports journaliers pour 18 g"": '20 %', 'glucides_Valeurs nutritionnelles pour 18 g': '8.1 g / 18 g', ""glucides_Taux d'apports journaliers pour 18 g"": '3 %', 'sucres_Valeurs nutritionnelles pour 18 g': '8 g / 18 g', ""sucres_Taux d'apports journaliers pour 18 g"": '9 %', 'protéines_Valeurs nutritionnelles pour 18 g': '1.7 g / 18 g', ""protéines_Taux d'apports journaliers pour 18 g"": '3 %', 'sel_Valeurs nutritionnelles pour 18 g': '0.062 g / 18 g', ""sel_Taux d'apports journaliers pour 18 g"": '1 %'}",FERRERO ROCHER," Ma communauté recommande "
https://www.carrefour.fr/p/bonbons-tic-tac-two-menthe-fraiche-tic-tac-0000080785385?t=2237,france,,TIC TAC,Bonbons Tic Tac Two Menthe Fraîche TIC TAC,la boite de 38 pastilles,2.29,59.48,No,,"Tic Tac Two, ce sont des pastilles sans sucres, avec deux saveurs dans une même pastille, à faire tourner en bouche, et deux fois plus grosses qu'un Tic Tac classique. Une nouvelle expérience tout en contraste fun et pleine de saveurs, au goût menthe ou aux goûts fruités. Pour soi ou à partager, elles se trouvent en format poche pour les emmener partout avec vous.","édulcorants: sorbitol, sucralose; arômes, antiagglomérants: sels de magnésium d'acides gras; concentré de carthame, concentré de spiruline, concentré de pomme, concentré de citron.","Pastilles bigoût menthe verte et saveur douce, avec édulcorants.","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/858479ec76f74ec99dc5d2b524579d16/p_540x540/00000080785385_C1N1_s01.png,0000080785385,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1015 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '244 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.8 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '97.6 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.023 g / 100 g'}",TIC TAC," Ma communauté recommande "
https://www.carrefour.fr/p/chocolat-noir-sans-sucres-ajoutes-gerble-3175681016590?t=2237,france,,GERBLE,Chocolat noir sans sucres ajoutés GERBLE,la tablette de 80g,2.29,28.62,No,,Tout le plaisir du gout intense du chocolat noir dans une version sans sucres ajoutés.,"Chocolat noir avec édulcorant (pâte de cacao, édulcorant : maltitols, fibre de chicorée : inuline, beurre de cacao, cacao maigre en poudre, émulsifiant : lécithines de SOJA, arôme naturel de vanille). Cacao : 51% minimum. Fabriqué dans un atelier qui utilise de l'ARACHIDE, des FRUITS A COQUE, de l'OEUF, du LAIT, du SESAME et du GLUTEN","Chocolat noir avec édulcorant, à teneur réduite en sucres","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/6fc79ae167844a0aa00a06fcecb1b70f/p_540x540/03175681016590_H1N1_s16.jpeg,3175681016590,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 8 g': '151 kJ / 8 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 8 g"": '2 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 8 g': '37 kcal / 8 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 8 g"": '2 %', 'matières grasses_Valeurs nutritionnelles pour 8 g': '2.5 g / 8 g', ""matières grasses_Taux d'apports journaliers pour 8 g"": '4 %', 'acides gras saturés_Valeurs nutritionnelles pour 8 g': '1.5 g / 8 g', ""acides gras saturés_Taux d'apports journaliers pour 8 g"": '8 %', 'glucides_Valeurs nutritionnelles pour 8 g': '3.3 g / 8 g', ""glucides_Taux d'apports journaliers pour 8 g"": '1 %', 'sucres_Valeurs nutritionnelles pour 8 g': '0.12 g / 8 g', ""sucres_Taux d'apports journaliers pour 8 g"": '', 'polyols_Valeurs nutritionnelles pour 8 g': '2.7 g / 8 g', ""polyols_Taux d'apports journaliers pour 8 g"": '', 'fibres alimentaires_Valeurs nutritionnelles pour 8 g': '1.4 g / 8 g', ""fibres alimentaires_Taux d'apports journaliers pour 8 g"": '', 'protéines_Valeurs nutritionnelles pour 8 g': '0.6 g / 8 g', ""protéines_Taux d'apports journaliers pour 8 g"": '1 %', 'sel_Valeurs nutritionnelles pour 8 g': '0 g / 8 g', ""sel_Taux d'apports journaliers pour 8 g"": ''}",GERBLE," Ma communauté recommande "
https://www.carrefour.fr/p/billes-chocolats-blanc-kinder-8000500289877?t=2237,france,,KINDER,Billes Chocolats Blanc KINDER,200g,4.25,21.25,No,,"Kinder Schoko-Bons, c'est un délicieux bonbon au chocolat Kinder sublimé par une recette gourmande aux éclats de noisettes, dans un format idéal pour le partage.","Chocolat supérieur au LAIT 50,5% (sucre, LAIT en poudre, beurre de cacao, pâte de cacao, émulsifiants: lécithines SOJA, arômes), sucre, LAIT écrémé en poudre, huile de palme, NOISETTES 5,8%, BEURRE concentré, chocolat noir (sucre, pâte de cacao, beurre de cacao, émulsifiants : lécithines SOJA, arômes), agents d'enrobage (gomme arabique, shellac), sirop de glucose, émulsifiants: lécithines SOJA, ar…",KINDER SCHOKOBONS : Bonbons de chocolat supérieur au lait fourrés lait et noisettes,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/2ed0007369424d0ab648d4961f0cc15a/p_540x540/08000500289877_H1N1_s02.jpeg,8000500289877,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2404 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '577 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '38.3 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '22.5 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '47.3 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '47.2 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '10.3 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.381 g / 100 g'}",KINDER," Ma communauté recommande "
https://www.carrefour.fr/p/bonbons-festival-tic-tac-8000500341872?t=2237,france,,TIC TAC,Bonbons Festival TIC TAC,110 pastilles - 54g,2.89,53.52,No,,"Vous n'imaginez pas tout ce qu'on peut vivre avec un Tic Tac ! Tic Tac, ce sont des petites pastilles à la menthe ou aux saveurs fruitées qui transforment n'importe quel moment de votre journée en un instant fun et frais.","sucre, maltodextrine, acidifiants (acide tartrique, acide malique, acide citrique), épaississant : gomme arabique ; amidon de riz, arômes, anti-agglomérant : sels de magnésium d'acides gras ; fructose, concentré de spiruline et de pomme, colorants (bétanine, curcumine, acide carminique, caroténoïdes), fraise en poudre, jus de citron en poudre, jus de fruit de la passion en poudre, pomme verte en p…","TIC TAC FESTIVAL : Pastilles goûts cerise, fruit de la passion, citron vert et fraise","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/b4c257c25fff46d5b94f8d5fb78f74c7/p_540x540/08000500341872_H1N1_s04.png,8000500341872,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1663 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '392 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '94.3 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '90.7 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.018 g / 100 g'}",TIC TAC," Ma communauté recommande "
https://www.carrefour.fr/p/tablette-de-chocolat-blanc-raffaello-raffaello-8000500359556?t=2237,france,,RAFFAELLO,Tablette de Chocolat Blanc Raffaello RAFFAELLO,90g,2.09,23.22,No,,"Accordez-vous une pause savoureuse avec les tablettes de chocolat Ferrero Rocher et Raffaello. Des sensations et saveurs inédites confectionnées avec soin, à partir d'ingrédients de qualité : un chocolat irrésistible et un incroyable fourrage fondant.","Ingrédients : sucre, beurre de cacao, LAIT écrémé en poudre, noix de coco déshydratée 10,5%, huile de palme, LACTOSERUM en poudre, AMANDES 3%, préparation en poudre de noix de coco 2% (contient LAIT), BEURRE concentré, émulsifiants (lécithines SOJA), arômes.Cacao sur le total : 20%.","Tablette de chocolat blanc (60%), fourrage saveur noix de coco et amande.","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/1c66feb25ba84d8e84e296289dbe01f8/p_540x540/08000500359556_H1N1_s07.jpeg,8000500359556,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 18 g': '449 kJ / 18 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 18 g"": '5 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 18 g': '108 kcal / 18 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 18 g"": '5 %', 'matières grasses_Valeurs nutritionnelles pour 18 g': '7.5 g / 18 g', ""matières grasses_Taux d'apports journaliers pour 18 g"": '11 %', 'acides gras saturés_Valeurs nutritionnelles pour 18 g': '5 g / 18 g', ""acides gras saturés_Taux d'apports journaliers pour 18 g"": '25 %', 'glucides_Valeurs nutritionnelles pour 18 g': '8.4 g / 18 g', ""glucides_Taux d'apports journaliers pour 18 g"": '3 %', 'sucres_Valeurs nutritionnelles pour 18 g': '8.3 g / 18 g', ""sucres_Taux d'apports journaliers pour 18 g"": '9 %', 'protéines_Valeurs nutritionnelles pour 18 g': '1.5 g / 18 g', ""protéines_Taux d'apports journaliers pour 18 g"": '3 %', 'sel_Valeurs nutritionnelles pour 18 g': '0.059 g / 18 g', ""sel_Taux d'apports journaliers pour 18 g"": '1 %'}",RAFFAELLO," Ma communauté recommande "
https://www.carrefour.fr/p/bonbons-myrtille-framboise-tic-tac-8000500381540?t=2237,france,,TIC TAC,Bonbons Myrtille & Framboise TIC TAC,110 pastilles - 54g,2.89,53.52,No,,"Tic Tac, ce sont des petites pastilles au goût menthe ou aux goûts fruités qui transforment n'importe quel moment de votre journée en un instant doux et frais. Pour soir ou à partager, elles se trouvent en format poche pour les emmener partout avec vous.","sucre, acidifiants (acide tartrique, acide citrique) ; maltodextrine, épaississant (gomme arabique) ; amidon de riz, anti-agglomérant (sel de magnésium d'acides gras) ; arômes, colorants (bétanine) ; framboise en poudre, myrtille en poudre, concentré de betterave, agents d'enrobage (cire de carnauba) ; extrait de spiruline, concentré de spiruline.",Pastilles goûts framboise et myrtille,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/4fb91cc1e69e46e8bd28d054cd52e381/p_540x540/08000500381540_C1N1_s06.png,8000500381540,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1662 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '391 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0.5 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '94.2 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '91.1 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0.1 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.015 g / 100 g'}",TIC TAC," Ma communauté recommande "
https://www.carrefour.fr/p/tablette-de-chocolat-lait-caramel-milka-7622300046408?t=2237,france,,MILKA,Tablette de Chocolat Lait Caramel MILKA,Les 2 tablettes de 100 g,3.17,15.85,Yes,Prenez en 3 = Payez en 2,"Craquez pour Milka caramel : Une tablette au chocolat au Lait du Pays Alpin et son fourrage à la crème et au caramel. Les tablettes de chocolat Milka sont disponibles dans de délicieuses saveurs et différents formats, de la tablette standard à la tablette Mmmmax XL, de quoi satisfaire toutes vos envies !","Sucre, huile de palme, beurre de cacao, LAIT écrémé en poudre, sirop de glucose, pâte de cacao, lactosérum en poudre (de LAIT), BEURRE concentré, sirop de glucose-fructose, émulsifiants (lécithines de SOJA, E471), pâte de NOISETTE, arômes, sel. PEUT CONTENIR AUTRES FRUITS À COQUE ET BLÉ.",Chocolat au lait du pays alpin fourré crème confiseur (35%) au lait goût caramel et crème confiseur (15%) au caramel.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/0a6e8501e2ee4ccca707abbc5b1b5966/p_540x540/07622300046408_A1C1_s17.png,7622300046408,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2275 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '545 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '33 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '19 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '56 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '51 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '1.2 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '4.3 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.26 g / 100 g'}",MILKA," Ma communauté recommande "
