Product_name,Regular_price,Currency,Grammage_quantity,Grammage_unit,Ingredients,Pdp_url,Storage_instructions,Country_of_origin,Nutritions,Image_url,Breadcrumbs
Hoogvliet Slaschotel komkommer,,Euro,340,gram,"Ingrediënten :groene Bataviasla, 18% tomaat, 18% komkommer, 15% spitskool, 15% honing-mosterddressing (water, koolzaadolie, natuurazijn, 6% Zaanse MOSTERD (water, MOSTERDZAAD, zout, azijn, koriander, kurkuma, suiker, venkel), 5% honing, suiker, weipoeder (MELK), 3% DIJONMOSTERD (water, MOSTERDZAAD, natuurazijn, zout, antioxidant: E224 (SULFIET), voedingszuur: E330), maïszetmeel (SULFIET), SCHARRELKIPPENEI-EIGEELPOEDER (SCHARRELKIPPENEI-EIGEEL, zout), zout, specerijen (uipoeder, geroosterde uipoeder, chilipeper, kurkuma), verdikkingsmiddel: E415, conserveermiddel: E202, voedingszuur: E330, natuurlijk aroma), 12% gekookt SCHARRELKIPPENEI (SCHARRELKIPPENEI, zuurteregelaar: citroenzuur, azijn, zout).",https://www.hoogvliet.com/product/hoogvliet-slaschotel-komkommer,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",NIET INGEVULD,"{'Energie': '84 Kilocalorie', 'Totale vetten': '6.365 Gram', 'Vetzuren, totaal verzadigd': '0.761 Gram', 'Vetzuren, enkelvoudig onverzadigd': '3.642 Gram', 'Vetzuren, meervoudig onverzadigd': '1.744 Gram', 'Transvetzuren': '0.074 Gram', 'Koolhydraten': '3.207 Gram', 'Suikers, totaal': '2.889 Gram', 'suiker, toegevoegd': '1.059 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.014 Gram', 'Eiwitten': '2.88 Gram', 'natrium': '0.057 Gram', 'Zout': '0.143 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/709894000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Slaschotel komkommer']"
Hoogvliet IJsbergsla gemengd,1.05,Euro,100,gram,"Ingrediënten :72% IJsbergsla, wortel, witte kool, rode sla. Dit product kan sporen van SELDERIJ bevatten.",https://www.hoogvliet.com/product/hoogvliet-ijsbergsla-gemengd2,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",NIET INGEVULD,"{'Energie': '18 Kilocalorie', 'Totale vetten': '0.192 Gram', 'Vetzuren, totaal verzadigd': '0.084 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.009 Gram', 'Vetzuren, meervoudig onverzadigd': '0.099 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2.23 Gram', 'Suikers, totaal': '1.81 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.42 Gram', 'Voedingsvezels': '1.594 Gram', 'Eiwitten': '1.07 Gram', 'natrium': '0.019 Gram', 'Zout': '0.047 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/708193000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'IJsbergsla gemengd']"
Hoogvliet Spitskool,1.19,Euro,200,gram,Ingrediënten :Spitskool Dit product kan sporen van SELDERIJ bevatten.,https://www.hoogvliet.com/product/hoogvliet-spitskool6,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",,"{'Energie': '42 Kilocalorie', 'Totale vetten': '1 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.2 Gram', 'Vetzuren, meervoudig onverzadigd': '0.6 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '4 Gram', 'Suikers, totaal': '4 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.5 Gram', 'Eiwitten': '3 Gram', 'natrium': '0.01 Gram', 'Zout': '0.025 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/718905000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Koolgroenten', 'Spitskool']"
Hoogvliet Chinese kool,2.15,Euro,1,stuk,Klasse 1 (10) Land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-chinese-kool2,"Bewaarvoorschriften: 
Droog en donker bewaren. ",Nederland,"{'Energie': '17 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2 Gram', 'Suikers, totaal': '0 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.5 Gram', 'Eiwitten': '1 Gram', 'natrium': '0.01 Gram', 'Zout': '0.025 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/211672000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Koolgroenten', 'Chinese kool']"
Hoogvliet Groentemix,2.85,Euro,400,gram,"Ingrediënten :38% wortel, 38% bloemkool, 25% broccoli.",https://www.hoogvliet.com/product/hoogvliet-groentemix,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '29 Kilocalorie', 'Totale vetten': '0.363 Gram', 'Vetzuren, totaal verzadigd': '0.048 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.034 Gram', 'Vetzuren, meervoudig onverzadigd': '0.281 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.288 Gram', 'Suikers, totaal': '2.488 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.8 Gram', 'Voedingsvezels': '2.688 Gram', 'Eiwitten': '1.7 Gram', 'natrium': '0.015 Gram', 'Zout': '0.038 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/075228000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Groentemixen', 'Groentemix']"
Verse dille,1.15,Euro,15,gram,Ingrediënten :Dille.,https://www.hoogvliet.com/product/verse-dille,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). ",NIET INGEVULD,"{'Energie': '55 Kilocalorie', 'Totale vetten': '1 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '7 Gram', 'Suikers, totaal': '0 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2 Gram', 'Eiwitten': '3.5 Gram', 'natrium': '0.06 Gram', 'Zout': '0.15 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/714675000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Verse kruiden, smaakmakers', 'Verse dille']"
Hoogvliet Snijbonen gesneden,1.95,Euro,200,gram,Ingrediënten :Snijbonen.,https://www.hoogvliet.com/product/hoogvliet-snijbonen-gesneden,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '22 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.05 Gram', 'Vetzuren, meervoudig onverzadigd': '0.05 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2 Gram', 'Suikers, totaal': '0.7 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.3 Gram', 'Voedingsvezels': '2.7 Gram', 'Eiwitten': '1.9 Gram', 'natrium': '0.004 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/038841000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Snijbonen gesneden']"
Hoogvliet Groene salade rauwkost,2.90,Euro,275,gram,"Ingrediënten :33% IJsbergsla, 29% komkommersalade (60% komkommer, water, raapzaadolie, suiker, slagroom (MELK), maïszetmeel, SCHARRELKIPPENEI-EIGEEL, azijn, gedroogde ui, gemodificeerd maïszetmeel, zout, verdikkingsmiddel: E415/E412, dille, conserveermiddel: E202/E211, voedingszuur: E330), 29% farmersalade (wortel, SELDERIJ, water, raapzaadolie, suiker, prei, MOSTERD (water, MOSTERDZAAD, azijn, zout, kurkuma), SCHARRELKIPPENEI-EIGEEL, maïszetmeel, azijn, zout, gemodificeerd maïszetmeel, conserveermiddel: E202/E211, voedingszuur: E330, verdikkingsmiddel: E415), 4% rode sla, 4% frisée.",https://www.hoogvliet.com/product/hoogvliet-groene-salade-rauwkost,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",NIET INGEVULD,"{'Energie': '96 Kilocalorie', 'Totale vetten': '7.71 Gram', 'Vetzuren, totaal verzadigd': '0.906 Gram', 'Vetzuren, enkelvoudig onverzadigd': '4.596 Gram', 'Vetzuren, meervoudig onverzadigd': '2.111 Gram', 'Transvetzuren': '0.116 Gram', 'Koolhydraten': '5.211 Gram', 'Suikers, totaal': '3.536 Gram', 'suiker, toegevoegd': '2.531 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.675 Gram', 'Voedingsvezels': '1.371 Gram', 'Eiwitten': '0.875 Gram', 'natrium': '0.144 Gram', 'Zout': '0.36 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/709892000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Groene salade rauwkost']"
G'woon Blauwe bessen/framboos,2.59,Euro,250,gram,"Ingrediënten :50% blauwe bessen, 50% frambozen.",https://www.hoogvliet.com/product/g-apos-woon-blauwe-bessen-framboos,"Bewaarvoorschriften: 
Bewaren bij -18°C of lager. Na ontdooien niet opnieuw invriezen. Bevat alleen van nature aanwezige suikers en zout.",,"{'Energie': '44 Kilocalorie', 'Totale vetten': '0.15 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '7.75 Gram', 'Suikers, totaal': '7.25 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.5 Gram', 'Voedingsvezels': '2.45 Gram', 'Eiwitten': '1.05 Gram', 'natrium': '0.002 Gram', 'Zout': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/681538000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Rood fruit, druiven', 'Blauwe bessen/framboos']"
Iglo Spinazie fijn gehakt,1.52,Euro,500,gram,Ingrediënten: Spinazie 100%.,https://www.hoogvliet.com/product/iglo-spinazie-fijn-gehakt1,"Bewaarvoorschriften: 
Bij -18°C, ten minste houdbaar tot einde: Thuis in de diepvries bewaren. Na ontdooiing niet opnieuw invriezen. ",NIET INGEVULD,"{'Energie': '23 Kilocalorie', 'Totale vetten': '0.5 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '0.5 Gram', 'Suikers, totaal': '0.5 Gram', 'Voedingsvezels': '2.8 Gram', 'Eiwitten': '3.1 Gram', 'Zout': '0.04 Gram', 'vitamine A; methode van bepalen onbekend': '602 Microgram', 'vitamine K': '840 Microgram', 'folaat, voedingsfolaatequivalenten': '51.9 Microgram'}",https://cdn.hoogvliet.com/Images/Product/XL/703787000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Spinazie fijn gehakt']"
Hoogvliet Oosterse wok,2.29,Euro,400,gram,"Ingrediënten: 30% taugé, witte kool, rode paprika, prei.Kan sporen van SELDERIJ bevatten.",https://www.hoogvliet.com/product/hoogvliet-oosterse-wok,"Bewaarvoorschriften: 
gekoeld bewaren (max 7°C).
Na openen zo snel mogelijk consumeren en niet later dan genoemde datum. ",,"{'Energie': '112 Kilojoule', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.0 Gram', 'Koolhydraten': '3.7 Gram', 'Suikers, totaal': '3.2 Gram', 'Voedingsvezels': '2.11 Gram', 'Eiwitten': '1.66 Gram', 'Zout': '0.013 Gram', 'Zetmeel': '0.52 Gram', 'natrium': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/679015000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Groentemixen', 'Oosterse wok']"
Verse selderij,1.15,Euro,40,gram,Ingrediënten :SELDERIJ.,https://www.hoogvliet.com/product/verse-selderij,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). ",NIET INGEVULD,"{'Energie': '16 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2 Gram', 'Suikers, totaal': '2 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.8 Gram', 'Eiwitten': '1 Gram', 'natrium': '0.08 Gram', 'Zout': '0.2 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/714686000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Verse kruiden, smaakmakers', 'Verse selderij']"
Hoogvliet Champignon roerbak,2.19,Euro,400,gram,"Ingrediënten :43% Kastanjechampignons, 32% prei, 22% ui, peterselie.",https://www.hoogvliet.com/product/hoogvliet-champignon-roerbak,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '26 Kilocalorie', 'Totale vetten': '0.323 Gram', 'Vetzuren, totaal verzadigd': '0.065 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.032 Gram', 'Vetzuren, meervoudig onverzadigd': '0.226 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2.708 Gram', 'Suikers, totaal': '2.036 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.672 Gram', 'Voedingsvezels': '2.349 Gram', 'Eiwitten': '1.875 Gram', 'natrium': '0.005 Gram', 'Zout': '0.013 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/053285000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Groentemixen', 'Champignon roerbak']"
Fresh & easy Verspakket tomatensoep,3.99,Euro,,,"Ingrediënten: 71% tomaat*, ui, wortel, 6,6% tomatenpuree (tomatenpuree, zout), groentebouillonblokje (zout, maïszetmeel, rijstzetmeel, gistextract, glucosestroop, groenten (ui, wortel, SELDERIJ, prei), maltodextrine, kruiden (peterselie, SELDERIJ, lavas), specerijen (kurkuma, SELDERIJZAAD, witte peper, foelie), zonnebloemolie, olijfolie, knoflook, natuurlijk peterselie aroma, voedingszuur: E330, suiker, gekaramelliseerde suikerstroop), knoflook, tijm.Kan MOSTERD bevatten.",https://www.hoogvliet.com/product/fresh-amp-easy-verspakket-tomatensoep,"Bewaarvoorschriften: 
Na aankoop in de koelkast bewaren. ",NIET INGEVULD,"{'Energie': '138 Kilojoule', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.2 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Koolhydraten': '5.2 Gram', 'Suikers, totaal': '4.0 Gram', 'Voedingsvezels': '1.068 Gram', 'Eiwitten': '0.751 Gram', 'Zout': '0.645 Gram', 'Zetmeel': '0.232 Gram', 'natrium': '0.258 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/689604000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Verspakketten', 'Soeppakketten', 'Verspakket tomatensoep']"
Jonge bladsla veldsla,1.69,Euro,100,gram,"Ingrediënten :50% veldsla, 50% rode babyleaves",https://www.hoogvliet.com/product/jonge-bladsla-veldsla,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '18 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.05 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.025 Gram', 'Vetzuren, meervoudig onverzadigd': '0.125 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '1.4 Gram', 'Suikers, totaal': '0.3 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.1 Gram', 'Voedingsvezels': '1.3 Gram', 'Eiwitten': '1.95 Gram', 'natrium': '0.015 Gram', 'Zout': '0.038 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/728467000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Jonge bladsla veldsla']"
G'woon Spinazie grof gehakt,1.28,Euro,500,gram,Ingrediënten :spinazie.,https://www.hoogvliet.com/product/g-apos-woon-spinazie-grof-gehakt,"Bewaarvoorschriften: 
In vriesvak * (-6°C): enkele dagen. in vriezer ** (-12°C): 2 weken na aankoop. in vriezer *** (-18°C): ten minste houdbaar tot de op verpakking vermelde datum. Na ontdooiing niet opnieuw invriezen. ",,"{'Energie': '24 Kilocalorie', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.3 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '1.7 Gram', 'Suikers, totaal': '0.9 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.8 Gram', 'Voedingsvezels': '2.4 Gram', 'Eiwitten': '2.3 Gram', 'natrium': '0.025 Gram', 'Zout': '0.063 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/717725000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Spinazie grof gehakt']"
Verse franse frites,2.70,Euro,1,kilo,"Ingrediënten :voorgebakken aardappelen, 4% zonnebloemolie.",https://www.hoogvliet.com/product/verse-franse-frites,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. Verpakt onder beschermende atmosfeer.",,"{'Energie': '134 Kilocalorie', 'Totale vetten': '4.02 Gram', 'Vetzuren, totaal verzadigd': '0.47 Gram', 'Vetzuren, enkelvoudig onverzadigd': '3.1 Gram', 'Vetzuren, meervoudig onverzadigd': '0.43 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '20.45 Gram', 'Suikers, totaal': '0.52 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '19.93 Gram', 'Voedingsvezels': '2.78 Gram', 'Eiwitten': '2.61 Gram', 'natrium': '0.012 Gram', 'Zout': '0.03 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/713441000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Friet', 'Verse franse frites']"
Hoogvliet Snackwortels,0.88,Euro,150,gram,Ingrediënten :Wortel.,https://www.hoogvliet.com/product/hoogvliet-snackwortels1,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar ",,"{'Energie': '33 Kilocalorie', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0.06 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.04 Gram', 'Vetzuren, meervoudig onverzadigd': '0.2 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '5.3 Gram', 'Suikers, totaal': '3.9 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.4 Gram', 'Voedingsvezels': '2.9 Gram', 'Eiwitten': '0.7 Gram', 'natrium': '0.029 Gram', 'Zout': '0.073 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/679009000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Wortelen, knolgroenten', 'Snackwortels']"
G'woon Broccoli,2.01,Euro,800,gram,Ingrediënten :broccoli.,https://www.hoogvliet.com/product/g-apos-woon-broccoli1,"Bewaarvoorschriften: 
In vriesvak * (-6°C): enkele dagen. in vriezer ** (-12°C): 2 weken na aankoop. in vriezer *** (-18°C): ten minste houdbaar tot de op verpakking vermelde datum. Na ontdooiing niet opnieuw invriezen. ",,"{'Energie': '27 Kilocalorie', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.2 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '0.8 Gram', 'Suikers, totaal': '0 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.8 Gram', 'Voedingsvezels': '2.7 Gram', 'Eiwitten': '3.9 Gram', 'natrium': '0.012 Gram', 'Zout': '0.03 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/727107000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Broccoli']"
G'woon Kersen,2.10,Euro,250,gram,Ingrediënten :kersen.,https://www.hoogvliet.com/product/g-apos-woon-kersen,"Bewaarvoorschriften: 
Bewaren bij -18°C of lager. Na ontdooien niet opnieuw invriezen. Bevat alleen van nature aanwezige suikers en zout.",NIET INGEVULD,"{'Energie': '57 Kilocalorie', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '11.5 Gram', 'Suikers, totaal': '11.5 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '0.9 Gram', 'Eiwitten': '0.9 Gram', 'natrium': '0.001 Gram', 'Zout': '0.003 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/681537000.jpg,"['Home', 'Diepvries', 'Fruit', 'Kersen']"
Bonduelle Linzen,1.46,Euro,160,gram,"Ingrediënten: Linzen, water, zout, antioxidant: ascorbinezuur, verstevigingsmiddel: E509, natuurlijk aroma (SELDERIJ). Kan GRANEN (GLUTEN) bevatten.",https://www.hoogvliet.com/product/bonduelle-linzen,"Bewaarvoorschriften: 
Koel, donker en droog bewaren. ",,"{'Energie': '106 Kilocalorie', 'Totale vetten': '0.7 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '14 Gram', 'Suikers, totaal': '0.5 Gram', 'Voedingsvezels': '4.7 Gram', 'Eiwitten': '8.5 Gram', 'Zout': '0.30 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/067293000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Linzen']"
Opbakaardappelen,1.52,Euro,700,gram,Ingrediënten :Aardappel.,https://www.hoogvliet.com/product/opbakaardappelen1,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. ",,{},https://cdn.hoogvliet.com/Images/Product/XL/727550000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Partjes, krieltjes, schijfjes', 'Opbakaardappelen']"
Bio+ Biologische snoeptomaten,3.79,Euro,400,gram,Klasse 1.... Land van herkomst: Nederland,https://www.hoogvliet.com/product/bio-biologische-snoeptomaten,"Bewaarvoorschriften: 
Koel, droog en donker bewaren. ",Nederland,"{'Energie': '30 Kilocalorie', 'Totale vetten': '0.8 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, meervoudig onverzadigd': '0.4 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.9 Gram', 'Suikers, totaal': '3.9 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.9 Gram', 'Eiwitten': '0.9 Gram', 'natrium': '0.003 Gram', 'Zout': '0.008 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/715362000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Tomaat, paprika', 'Biologische snoeptomaten']"
Hoogvliet Kastanjechampignons,2.45,Euro,400,gram,Ingrediënten :Kastanjechampignons.,https://www.hoogvliet.com/product/hoogvliet-kastanjechampignons2,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). ",Nederland,"{'Energie': '18 Kilocalorie', 'Totale vetten': '0.5 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.3 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '0.4 Gram', 'Suikers, totaal': '0.4 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.5 Gram', 'Eiwitten': '2.3 Gram', 'natrium': '0.005 Gram', 'Zout': '0.013 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/685646000.jpg,"['Home', 'Alles voor de barbecue', 'Groente, fruit en aardappel', 'Groente en fruit', 'Kastanjechampignons']"
G'woon Spinazie fijn gehakt,1.19,Euro,800,gram,Ingrediënten :spinazie.,https://www.hoogvliet.com/product/g-apos-woon-spinazie-fijn-gehakt,"Bewaarvoorschriften: 
In vriesvak * (-6°C): enkele dagen. in vriezer ** (-12°C): 2 weken na aankoop. in vriezer *** (-18°C): ten minste houdbaar tot de op verpakking vermelde datum. Na ontdooiing niet opnieuw invriezen. ",,"{'Energie': '26 Kilocalorie', 'Totale vetten': '0.8 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.7 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '0.5 Gram', 'Suikers, totaal': '0.3 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.3 Gram', 'Eiwitten': '3.1 Gram', 'natrium': '0.016 Gram', 'Zout': '0.04 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/717724000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Spinazie fijn gehakt']"
